ID,Rank,Name,Symbol,Slug,Market_pairs,Added,Tags,Max_supply,Circulating_supply,Last_updated,Platform,Price,Volume,Market_cap,Hour_change,Day_change,Week_change,Last_updated_quote
3943,1220,NEOX,NEOX,neox,1,2019-05-17T00:00:00.000Z,[],,1071703,2019-11-28T14:24:14.000Z,"{'id': 512, 'name': 'Stellar', 'symbol': 'XLM', 'slug': 'stellar', 'token_address': 'GD3YZQFLOUNUBXMQJ3B5ZJHW5O2SQLVWHRTK3XI3GJG7G26KFGHCZCTE'}",0.241695599995,0,259025.8996014415,0.0273007,2.82408,-5.10754,2019-11-28T14:24:14.000Z
1464,1221,Internet of People,IOP,internet-of-people,2,2016-11-29T00:00:00.000Z,['mineable'],21000000,13461468.7504,2019-11-28T14:24:05.000Z,,0.0191750502023,0,258124.33908561262,0,4.25185,25.7479,2019-11-28T14:24:05.000Z
2872,1222,EnergiToken,ETK,energitoken,3,2018-06-26T00:00:00.000Z,[],,1852153500,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3c4a3ffd813a107febd57b2f01bc344264d90fde'}",0.000138389006958,0,256317.68359878406,0,-5.68434e-14,2.70006e-13,2019-11-28T14:24:10.000Z
3775,1223,win.win,TWINS,win-win,1,2019-03-11T00:00:00.000Z,[],,3398848930.25797,2019-11-28T14:24:13.000Z,,7.54019150671e-05,1311.6224955493,256279.7183652151,-0.160973,3.71456,-48.3391,2019-11-28T14:24:13.000Z
2771,1224,RED,RED,red,5,2018-05-23T00:00:00.000Z,[],,130000009.3,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x76960dccd5a1fe799f7c29be9f19ceb4627aeb2f'}",0.00195884268514,21590.2971676749,254649.56728543696,-2.90703,-15.0626,-47.4897,2019-11-28T14:24:10.000Z
4775,1225,Bancacy,BNY,bancacy,2,2019-10-13T00:00:00.000Z,[],,133961099.351834,2019-11-28T14:24:15.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x86149c67e57c749d0a12e6d6c2bf1b616619bb29'}",0.00189636691071,54306.0860155473,254039.39613315283,0.492415,31.7314,27.8398,2019-11-28T14:24:15.000Z
2327,1226,Olympus Labs,MOT,olympus-labs,1,2017-12-31T00:00:00.000Z,[],,38499999.9999995,2019-11-28T14:24:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x263c618480dbe35c300d8d5ecda19bbb986acaed'}",0.00658844737686,41.9755319022403,253655.2240091067,0.035943,-17.0548,-11.9363,2019-11-28T14:24:08.000Z
2126,1227,FlypMe,FYP,flypme,3,2017-10-31T00:00:00.000Z,[],,17638681,2019-11-28T14:24:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f0921f30555624143d427b340b1156914882c10'}",0.0143248558244,11.4365168520602,252671.56225758363,-0.166917,3.70923,-10.9645,2019-11-28T14:24:08.000Z
2144,1228,SHIELD,XSH,shield-xsh,7,2017-11-03T00:00:00.000Z,['mineable'],752520000,512973375.234464,2019-11-28T14:24:08.000Z,,0.0004921951279,67.6505351230638,252482.9960328217,-6.90329,1.02608,-10.0927,2019-11-28T14:24:08.000Z
2893,1229,On.Live,ONL,on-live,4,2018-07-05T00:00:00.000Z,[],,21622215.3809543,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6863be0e7cf7ce860a574760e9020d519a8bdc47'}",0.0116723109458,457.695508751409,252381.221263558,0.526673,1.62051,4.94431,2019-11-28T14:24:11.000Z
3014,1230,RightMesh,RMESH,rightmesh,2,2018-08-01T00:00:00.000Z,[],,71148516.9921262,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8d5682941ce456900b12d47ac06a88b47c764ce1'}",0.0035460140388,47.2265241715232,252293.64009387986,-0.138602,-37.5599,-44.3471,2019-11-28T14:24:11.000Z
3907,1231,BitCash,BITC,bitcash,4,2019-05-24T00:00:00.000Z,['mineable'],,11977724.4401423,2019-11-28T14:24:13.000Z,,0.0209104707895,12124.5581379972,250459.8570302758,-0.150361,-1.72794,-24.0793,2019-11-28T14:24:13.000Z
3380,1232,WIZBL,WBL,wizbl,1,2018-10-03T00:00:00.000Z,[],,150000000,2019-11-28T14:24:12.000Z,,0.00165884213148,36.2640141898881,248826.31972200001,-0.160973,-1.51039,7.8044,2019-11-28T14:24:12.000Z
1894,1233,The ChampCoin,TCC,the-champcoin,2,2017-08-15T00:00:00.000Z,['mineable'],,175749859,2019-11-28T14:24:07.000Z,,0.00140346509781,7790.42442992285,246658.7930515287,-0.588581,1.67879,-7.93562,2019-11-28T14:24:07.000Z
3022,1234,ZMINE,ZMN,zmine,3,2018-08-01T00:00:00.000Z,[],,162900505.053328,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x554ffc77f4251a9fb3c0e3590a6a205f8d4e067d'}",0.00150803830134,196.876019554302,245660.20092804884,-0.160973,3.99266,-23.021,2019-11-28T14:24:11.000Z
3782,1235,ONOToken,ONOT,onotoken,3,2019-03-07T00:00:00.000Z,[],,15986110083.3119,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb31c219959e06f9afbeb36b388a4bad13e802725'}",1.52713782894e-05,333.417242434467,244129.9344582478,-0.138602,14.0462,-24.8796,2019-11-28T14:24:13.000Z
3584,1236,TV-TWO,TTV,tv-two,1,2018-11-01T00:00:00.000Z,[],,445410078.362653,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa838be6e4b760e6061d4732d6b9f11bf578f9a76'}",0.000546640108623,0,243479.01361793958,0,-4.26326e-14,-9.8807,2019-11-28T14:24:12.000Z
3961,1237,BZEdge,BZE,bzedge,2,2019-05-22T00:00:00.000Z,['mineable'],3030000000,2994118682,2019-11-28T14:24:14.000Z,,8.09086346134e-05,20.7690930474915,242250.0544310928,-0.155427,7.7955,-7.28167,2019-11-28T14:24:14.000Z
2582,1238,LALA World,LALA,lala-world,3,2018-03-12T00:00:00.000Z,[],,249332879.12,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfd107b473ab90e8fbd89872144a3dc92c40fa8c9'}",0.000966901448957,0,241080.32209374855,0,2.84217e-14,-1.98952e-13,2019-11-28T14:24:10.000Z
1991,1239,Rivetz,RVT,rivetz,4,2017-09-25T00:00:00.000Z,[],,26244468.18,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244'}",0.00915339933991,69.0562364209392,240226.09771510103,0.393553,10.0818,-39.8663,2019-11-28T14:24:07.000Z
2549,1240,Ink Protocol,XNK,ink-protocol,10,2018-02-28T00:00:00.000Z,[],,345301504.739446,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbc86727e770de68b1060c91f6bb6945c73e10388'}",0.00068698339062,92355.5371353791,237216.3985120926,1.77022,6.84654,-10.3459,2019-11-28T14:24:10.000Z
3335,1241,Shard,SHARD,shard,1,2018-09-24T00:00:00.000Z,['mineable'],,19874240.11425,2019-11-28T14:24:12.000Z,,0.0119135025806,17.6380913744119,236771.8108885814,4.59057,9.50664,-8.37673,2019-11-28T14:24:12.000Z
3177,1242,Seal Network,SEAL,seal-network,1,2018-08-16T00:00:00.000Z,[],1200000000,515110690,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd7b3669c7d3e38ab5a441383d41f25e003e02148'}",0.00045451087536,0,234123.4106191936,0,2.84217e-14,-32.6279,2019-11-28T14:24:11.000Z
2056,1243,PiplCoin,PIPL,piplcoin,2,2017-10-16T00:00:00.000Z,[],7531907537,83444258.0716209,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe64509f0bf07ce2d29a7ef19a8a9bc065477c1b4'}",0.00278067365434,155.948240673368,232031.25002570412,-0.183044,4.67586,-1.97633,2019-11-28T14:24:07.000Z
1019,1244,Manna,MANNA,manna,9,2015-07-27T00:00:00.000Z,[],,564182553.369107,2019-11-28T14:24:04.000Z,,0.000409437916363,1.40045678923643,230997.72909980422,0.0633935,42.6992,14.5999,2019-11-28T14:24:04.000Z
2166,1245,Ties.DB,TIE,tiesdb,2,2017-11-09T00:00:00.000Z,[],,40820991.647723,2019-11-28T14:24:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x999967e2ec8a74b7c8e9db19e039d920b31d39d0'}",0.00565514363003,3.40975000124949,230848.57088812854,-0.166917,9.55642,-16.8779,2019-11-28T14:24:08.000Z
4034,1246,Jarvis+,JAR,jarvis,4,2019-06-20T00:00:00.000Z,[],,73711520.6465583,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa249de6948022783765fee4850d7b85e43118fcc'}",0.00311612359856,19032.5099938277,229694.20897248297,-0.872498,1.13663,-8.64581,2019-11-28T14:24:14.000Z
3166,1247,Bitcoin Incognito,XBI,bitcoin-incognito,6,2018-08-13T00:00:00.000Z,['mineable'],21000000,12033527.2887754,2019-11-28T14:24:11.000Z,,0.0190806051636,26974.1869350091,229606.98292252937,-14.7075,-14.1752,1.81113,2019-11-28T14:24:11.000Z
960,1248,FujiCoin,FJC,fujicoin,1,2015-06-14T00:00:00.000Z,['mineable'],10000000000,2406800312,2019-11-28T14:24:04.000Z,,9.44358109456e-05,0,227288.1392478431,2.84217e-14,-4.26326e-14,3.12639e-13,2019-11-28T14:24:04.000Z
4183,1249,Safex Cash,SFX,safex-cash,2,2019-11-04T00:00:00.000Z,['mineable'],1000000000,29099815.98,2019-11-28T14:24:14.000Z,,0.00768875538427,852.249366062314,223741.36679749118,-46.1931,1.84652,-29.1992,2019-11-28T14:24:14.000Z
4688,1250,Soverain,SOVE,soverain,3,2019-09-23T00:00:00.000Z,[],,783503.66685872,2019-11-28T14:24:15.000Z,,0.284527209487,73482.5002204895,222928.11195414368,5.11995,2.2539,-53.7416,2019-11-28T14:24:15.000Z
3752,1251,uPlexa,UPX,uplexa,2,2019-02-19T00:00:00.000Z,[],10500000000,1952458454.08,2019-11-28T14:24:14.000Z,,0.000112434337259,3522.13990768338,219523.37231021648,-0.159295,13.0995,6.02155,2019-11-28T14:24:14.000Z
629,1252,Magi,XMG,magi,1,2014-09-24T00:00:00.000Z,['mineable'],,9276453.090377,2019-11-28T14:24:04.000Z,,0.0235279472102,0,218255.8986082867,0,-4.26326e-14,-0.146237,2019-11-28T14:24:04.000Z
3895,1253,Matrexcoin,MAC,matrexcoin,1,2019-04-30T00:00:00.000Z,[],,17209730,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc3e2de0b661cf58f66bde8e896905399ded58af5'}",0.0126675217313,1.87246502375674,218004.62876480556,-0.160973,24.3909,19.6401,2019-11-28T14:24:13.000Z
4165,1254,CREDIT,CREDIT,credit,3,2019-07-24T00:00:00.000Z,[],,21297373341.7902,2019-11-28T14:24:14.000Z,,1.00412446891e-05,54074.226472583,213852.13696003077,1.36362,-2.775,-5.37399,2019-11-28T14:24:14.000Z
4105,1255,CoinMetro Token,XCM,coinmetro-token,3,2019-08-01T00:00:00.000Z,[],,8500000,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x44e2ca91cea1147f1b503e669f06cd11fb0c5490'}",0.0251480306599,2517.3301698814,213758.26060915002,1.23267,2.52061,-2.22776,2019-11-28T14:24:14.000Z
2929,1256,Truegame,TGAME,tgame,3,2018-07-17T00:00:00.000Z,[],,82575464,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8e06e4e4a80287fdca5b02dccecaa9d0954840f'}",0.00257205361783,23612.2259825134,212388.52092519094,1.20874,4.24851,-6.52397,2019-11-28T14:24:11.000Z
2528,1257,Dether,DTH,dether,4,2018-02-15T00:00:00.000Z,[],,85000000,2019-11-28T14:24:09.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5adc961d6ac3f7062d2ea45fefb8d8167d44b190'}",0.00249810831082,26.7145321727028,212339.2064197,-0.0598263,1.24538,-1.17184,2019-11-28T14:24:09.000Z
2184,1258,Privatix,PRIX,privatix,3,2017-11-16T00:00:00.000Z,[],,1096900.30877577,2019-11-28T14:24:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3adfc4999f77d04c8341bac5f3a76f58dff5b37a'}",0.193492804007,1588.16776568005,212242.31646116785,4.94484,14.0976,6.93314,2019-11-28T14:24:08.000Z
1852,1259,KekCoin,KEK,kekcoin,1,2017-07-31T00:00:00.000Z,[],21000000,10716384.99891,2019-11-28T14:24:06.000Z,,0.0196143955366,0,210195.41409110752,2.84217e-14,0.00282796,-7.88951,2019-11-28T14:24:06.000Z
10,1260,Freicoin,FRC,freicoin,1,2013-05-03T00:00:00.000Z,['mineable'],,55525625.5820727,2019-11-28T14:24:03.000Z,,0.00377009575336,8.66368004121019,209336.92520962967,-0.140469,3.70828,-3.58931,2019-11-28T14:24:03.000Z
2720,1261,Parkgene,GENE,parkgene,5,2018-05-09T00:00:00.000Z,[],,294760862.633623,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6dd4e4aad29a40edd6a409b9c1625186c9855b4d'}",0.000705189812682,1163.65655397056,207862.35750658932,-0.160976,-21.104,-17.8192,2019-11-28T14:24:10.000Z
3452,1262,Ether-1,ETHO,ether-1,4,2018-10-16T00:00:00.000Z,['mineable'],85000000,39244911,2019-11-28T14:24:12.000Z,,0.00529064541756,26386.2627854569,207630.9085447,-0.335467,1.51414,-22.2858,2019-11-28T14:24:12.000Z
1503,1263,Darcrus,DAR,darcrus,2,2017-01-12T00:00:00.000Z,[],,13600388.07,2019-11-28T14:24:05.000Z,"{'id': 1274, 'name': 'Waves', 'symbol': 'WAVES', 'slug': 'waves', 'token_address': '2Y8eFFXDTkxgCvXbMT5K4J38cpDYYbQdciJEZb48vTDj'}",0.0151947254467,0,206654.1626922241,0,8.52651e-14,4.26326e-14,2019-11-28T14:24:05.000Z
275,1264,PopularCoin,POP,popularcoin,6,2014-04-23T00:00:00.000Z,['mineable'],4999999999,3979497656.09481,2019-11-28T14:24:03.000Z,,5.15587576384e-05,9.55575585112839,205177.95517317316,8.87273,118.608,44.0167,2019-11-28T14:24:03.000Z
4620,1265,CYBR Token,CYBR,cybr-token,2,2019-09-25T00:00:00.000Z,[],,37410463,2019-11-28T14:24:15.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaeaabb69dcb0fe926b1979f0b032fcd17fd7b2e0'}",0.00547790441628,7988.91104890958,204930.94048277952,-9.53543,-40.7351,-27.0395,2019-11-28T14:24:15.000Z
2731,1266,Utrum,OOT,utrum,2,2018-05-11T00:00:00.000Z,[],,64800139.1749358,2019-11-28T14:24:10.000Z,,0.00314062200117,697.599731158961,203512.7427716814,-0.0635885,0.00843022,-12.2492,2019-11-28T14:24:10.000Z
2541,1267,Storiqa,STQ,storiqa,9,2018-03-14T00:00:00.000Z,[],,10920877604.8926,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5c3a228510d246b78a3765c20221cbf3082b44a4'}",1.86130683535e-05,15415.0551305661,203271.0413400733,2.18688,0.333825,-10.6151,2019-11-28T14:24:10.000Z
3158,1268,ZCore,ZCR,zcore,3,2018-08-13T00:00:00.000Z,['mineable'],18000000,5628627.38682942,2019-11-28T14:24:11.000Z,,0.0360420668165,1153.604933972,202867.36436128773,-0.160974,16.3907,6.51622,2019-11-28T14:24:11.000Z
2629,1269,Scala,XLA,scala,2,2018-04-09T00:00:00.000Z,['mineable'],21000000000,8623829804,2019-11-28T14:24:10.000Z,,2.34699559918e-05,470.484685253694,202400.90598065322,-1.67017,1.65092,2.38924,2019-11-28T14:24:10.000Z
3316,1270,smARTOFGIVING,AOG,smartofgiving,1,2018-09-20T00:00:00.000Z,[],,74438778.4860141,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8578530205cecbe5db83f7f29ecfeec860c297c2'}",0.00271446894242,2463.06505677147,202061.75231196734,-0.160973,4.6828,-23.8473,2019-11-28T14:24:12.000Z
2479,1271,Equal,EQL,equal,1,2018-01-29T00:00:00.000Z,[],,327752497.014463,2019-11-28T14:24:09.000Z,"{'id': 1839, 'name': 'Binance Coin', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': ''}",0.000604967783435,2507.95552274166,198279.70163412613,-0.21751,19.4347,14.3753,2019-11-28T14:24:09.000Z
2249,1272,Eroscoin,ERO,eroscoin,1,2017-12-06T00:00:00.000Z,[],,186744000,2019-11-28T14:24:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x74ceda77281b339142a36817fa5f9e29412bab85'}",0.00105562681094,404.154264759675,197131.97318217938,-12.645,-3.19963,-19.351,2019-11-28T14:24:08.000Z
3755,1273,Moneynet,MNC,moneynet,3,2019-02-19T00:00:00.000Z,[],,3866159461.63063,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbac7a1798350cdf2dbfe0c210c2c9861223f4b31'}",5.08703061545e-05,0,196672.71545526703,-0.00423977,-0.149258,-0.290117,2019-11-28T14:24:13.000Z
2521,1274,BioCoin,BIO,biocoin,3,2018-02-15T00:00:00.000Z,[],,845785803.064178,2019-11-28T14:24:10.000Z,,0.000232445500411,4.35251664223381,196599.10423377235,-0.115363,-56.5457,48.5879,2019-11-28T14:24:10.000Z
3002,1275,Master Contract Token,MCT,master-contract-token,3,2018-07-31T00:00:00.000Z,[],,567499990,2019-11-28T14:24:11.000Z,"{'id': 1376, 'name': 'NEO', 'symbol': 'NEO', 'slug': 'neo', 'token_address': 'a87cc2a513f5d8b4a42432343687c2127c60bc3f'}",0.000344185686389,28432.0729342646,195325.37358390063,0.537442,1.99136,-8.57469,2019-11-28T14:24:11.000Z
2002,1276,TrezarCoin,TZC,trezarcoin,3,2017-09-29T00:00:00.000Z,['mineable'],400000000,182730900,2019-11-28T14:24:07.000Z,,0.00105948637016,102.758572992385,193600.89795706994,-0.166917,3.19292,23.4106,2019-11-28T14:24:07.000Z
4453,1277,Wavesbet,WBET,wavesbet,3,2019-09-05T00:00:00.000Z,[],,44499999948,2019-11-28T14:24:14.000Z,"{'id': 1274, 'name': 'Waves', 'symbol': 'WAVES', 'slug': 'waves', 'token_address': ''}",4.34831317426e-06,58252.0719373506,193499.9360284577,0.822512,2.52088,-1.31204,2019-11-28T14:24:14.000Z
1588,1278,Tokes,TKS,tokes,2,2017-03-26T00:00:00.000Z,[],,1322983.87959892,2019-11-28T14:24:06.000Z,"{'id': 1274, 'name': 'Waves', 'symbol': 'WAVES', 'slug': 'waves', 'token_address': 'BDMRyZsmDZpgKhdM7fUTknKcUbVVkDpMcqEj31PUzjMy'}",0.144353365991,10.8535404569076,190977.17617193595,1.02765,3.47649,55.2436,2019-11-28T14:24:06.000Z
1704,1279,eBoost,EBST,eboostcoin,2,2017-06-06T00:00:00.000Z,[],,99990001.568832,2019-11-28T14:24:06.000Z,,0.00190541034153,8.18443606732269,190521.98303885342,-0.221378,-0.614411,-7.73218,2019-11-28T14:24:06.000Z
2551,1280,Bezop,BEZ,bezop,7,2018-03-01T00:00:00.000Z,[],,55685930.7021957,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8a1e3930fde1f151471c368fdbb39f3f63a65b55'}",0.00338918450609,2170.56566931832,188729.8935430831,-0.110139,12.6081,-22.391,2019-11-28T14:24:10.000Z
3314,1281,Blockparty (BOXX Token),BOXX,blockparty-boxx-token,1,2018-09-20T00:00:00.000Z,[],,32453993.03,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x780116d91e5592e58a3b3c76a351571b39abcec6'}",0.00578051429454,0,187600.77062481653,0,4.90879,-17.3848,2019-11-28T14:24:12.000Z
2854,1282,PikcioChain,PKC,pikciochain,1,2018-06-11T00:00:00.000Z,[],,50120464.2690304,2019-11-28T14:24:10.000Z,"{'id': 1376, 'name': 'NEO', 'symbol': 'NEO', 'slug': 'neo', 'token_address': 'af7c7328eee5a275a3bcaee2bf0cf662b5e739be'}",0.00368426202334,0,184656.9230985581,-1.42109e-14,-2.84217e-14,8.52651e-14,2019-11-28T14:24:10.000Z
4062,1283,Bayan Token,BYT,bayan-token,1,2019-08-29T00:00:00.000Z,[],,238267.300000012,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x68d3af29a900d21d092778a9d0aa4f73b1367141'}",0.771719341321,0,183875.48381434235,0,7.10543e-14,-11.9431,2019-11-28T14:24:14.000Z
3611,1284,Noir,NOR,noir,2,2018-11-20T00:00:00.000Z,['mineable'],,20208994.3820582,2019-11-28T14:24:12.000Z,,0.00907547984273,0,183406.321156213,0,0.428231,-13.7909,2019-11-28T14:24:12.000Z
2957,1285,Olive,OLE,olive,3,2018-07-23T00:00:00.000Z,[],,277007242,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9d9223436ddd466fc247e9dbbd20207e640fef58'}",0.000659514090422,0,182690.17924793685,0,2.84217e-14,-2.98428e-13,2019-11-28T14:24:11.000Z
2963,1286,View,VIEW,view,2,2018-07-25T00:00:00.000Z,[],,35088297.9991063,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf03f8d65bafa598611c3495124093c56e8f638f0'}",0.00520273213963,212.160219765631,182555.0157248654,-1.58725,-7.36166,-29.9255,2019-11-28T14:24:11.000Z
2614,1287,BlitzPredict,XBP,blitzpredict,3,2018-03-27T00:00:00.000Z,[],,377601088.2766,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x28dee01d53fed0edf5f6e310bf8ef9311513ae40'}",0.000481324243782,859.451252997877,181748.5582659947,0.384128,4.26135,2.93759,2019-11-28T14:24:10.000Z
2889,1288,Bob's Repair,BOB,bobs-repair,5,2018-07-03T00:00:00.000Z,[],,183640758.170944,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdf347911910b6c9a4286ba8e2ee5ea4a39eb2134'}",0.000989285576021,170926.000487018,181673.15322807548,-0.620877,-16.065,20.4636,2019-11-28T14:24:11.000Z
3241,1289,FortKnoxster,FKX,fortknoxster,4,2018-08-30T00:00:00.000Z,[],,149077342.78035,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x009e864923b49263c7f10d19b7f8ab7a9a5aad33'}",0.0012169793512,34363.4616903265,181424.04789545035,0.429653,-0.747583,-8.61687,2019-11-28T14:24:12.000Z
128,1290,Maxcoin,MAX,maxcoin,2,2014-02-12T00:00:00.000Z,['mineable'],100000000,61445805,2019-11-28T14:24:03.000Z,,0.00294067468762,49.4635808821048,180692.12342393442,-0.130447,-2.86489,-13.9399,2019-11-28T14:24:03.000Z
3240,1291,Ethersocial,ESN,ethersocial,1,2018-08-30T00:00:00.000Z,['mineable'],,37640824.8355478,2019-11-28T14:24:12.000Z,,0.00475032064923,532.876291939537,178805.98747035212,10.3484,8.29826,-0.668248,2019-11-28T14:24:12.000Z
2006,1292,Cobinhood,COB,cobinhood,1,2017-10-01T00:00:00.000Z,[],,410999846.989973,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb2f7eb1f2c37645be61d73953035360e768d81e6'}",0.00043348309932,0,178161.48749325928,0,-2.84217e-14,10.8563,2019-11-28T14:24:07.000Z
2030,1293,REAL,REAL,real,3,2017-10-08T00:00:00.000Z,[],,10055817,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9214ec02cb71cba0ada6896b8da260736a67ab10'}",0.0176322662582,0,177306.84278773394,0,-35.8241,-57.354,2019-11-28T14:24:07.000Z
3206,1294,Mithril Ore,MORE,mithril-ore,2,2018-08-23T00:00:00.000Z,[],,12751.61,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x501262281b2ba043e2fbf14904980689cddb0c78'}",13.8262477619,514.333713707699,176306.91922312166,-0.138602,2.6427,-8.51111,2019-11-28T14:24:12.000Z
3315,1295,Playgroundz,IOG,playgroundz,2,2018-09-21T00:00:00.000Z,[],,28545119.9999986,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1c4b7d0e1885bd7667af3378e0c538f74e712006'}",0.00605552877399,0,172855.79551698893,-1.42109e-14,7.10543e-14,2.41585e-13,2019-11-28T14:24:13.000Z
638,1296,Trollcoin,TROLL,trollcoin,1,2014-09-30T00:00:00.000Z,['mineable'],,592697435,2019-11-28T14:24:04.000Z,,0.000291078748164,,172521.62741981377,-2.84217e-14,7.10543e-14,-49.5348,2019-11-28T14:24:04.000Z
389,1297,Startcoin,START,startcoin,2,2014-06-15T00:00:00.000Z,['mineable'],,45079785,2019-11-28T14:24:03.000Z,,0.00378084153468,0,170439.52350244444,-1.42109e-14,0.0169851,9.77209,2019-11-28T14:24:03.000Z
2516,1298,MktCoin,MLM,mktcoin,3,2018-02-10T00:00:00.000Z,['mineable'],,1209529899.69886,2019-11-28T14:24:09.000Z,,0.000140367654801,229.128985909953,169778.87543241773,-4.18762,-3.22326,-3.17996,2019-11-28T14:24:09.000Z
